,width,height,class,xmin,ymin,xmax,ymax
1982,1200,798,B52,450,145,812,230
1983,1200,798,B52,1,45,1200,798
1984,1500,1000,Tu95,231,445,838,718
1985,1500,1000,Tu95,822,297,1447,584
1986,1200,795,US2,1,122,1200,795
1987,1024,681,C17,336,46,689,254
1988,960,639,C5,60,225,905,469
1989,1332,850,Mirage2000,429,296,1288,604
1990,1332,850,Mirage2000,90,192,985,515
1991,1500,1125,F14,96,372,1194,765
1992,1280,720,Be200,471,346,871,454
1993,1280,701,A400M,5,186,913,433
1994,1000,667,Su34,37,134,783,441
1995,1600,773,U2,302,248,1044,432
1996,1200,800,F15,567,560,676,622
1997,640,389,RQ4,159,138,464,175
1998,1200,800,Su57,76,57,1128,677
1999,1920,3413,US2,1033,1018,1568,1367
2000,1024,678,F4,357,151,579,241
2001,1024,768,F15,428,315,1019,533
2002,1024,768,F4,1,351,233,471
2003,1024,682,F16,138,464,354,613
2004,1024,682,F15,505,258,764,404
2005,1024,682,F15,342,64,565,177
2006,1280,853,Su57,297,270,949,585
2007,4096,2725,C17,1068,1053,1684,1225
2008,5184,3456,Tornado,488,478,4263,3097
2009,2784,1848,B1,1588,764,2739,1509
2010,360,640,J20,154,3,206,86
2011,360,640,J20,198,63,248,145
2012,360,640,J20,241,119,292,202
2013,360,640,J20,111,61,162,145
2014,360,640,J20,66,119,119,202
2015,360,640,J20,155,215,207,298
2016,360,640,J20,109,272,161,356
2017,360,640,J20,198,271,250,356
2018,360,640,J20,241,329,292,413
2019,360,640,J20,65,330,117,415
2020,360,640,J20,153,427,205,509
2021,360,640,J20,64,541,117,625
2022,360,640,J20,109,485,161,568
2023,360,640,J20,197,483,249,567
2024,360,640,J20,240,540,291,623
2025,1024,651,Tu160,419,285,727,369
2026,1600,1067,Tu160,834,339,939,429
2027,1093,731,C130,274,306,689,477
2028,3000,2400,RQ4,101,642,3000,2108
2029,3000,2400,RQ4,1058,643,3000,1122
2030,3000,2400,RQ4,757,633,1415,842
2031,3000,2400,RQ4,554,636,1013,780
2032,3000,2400,RQ4,444,633,798,746
2033,3000,2400,RQ4,379,634,668,711
2034,3000,2400,RQ4,336,636,581,700
2035,3000,2400,RQ4,305,634,517,688
2036,1620,1080,AG600,252,295,530,388
2037,2200,1080,RQ4,1,499,496,858
2038,2200,1080,RQ4,1,1,2049,1051
2039,1200,800,V22,326,221,768,472
2040,900,654,Mirage2000,294,153,501,258
2041,1920,1284,Tornado,337,51,1711,1240
2042,2048,1365,AG600,848,310,1803,646
2043,1944,1458,Be200,682,638,1015,801
2044,6000,4000,C17,3650,1105,4381,1329
2045,1920,1280,B2,1,344,1920,999
2046,1274,704,YF23,155,466,1274,689
2047,1274,704,Su57,98,1,1123,232
2048,760,475,J20,278,328,395,407
2049,760,475,J20,308,204,423,276
2050,760,475,J20,340,98,451,158
2051,960,654,Rafale,81,290,649,492
2052,960,654,F16,326,202,854,366
2053,1475,2000,A10,872,353,1179,512
2054,2100,1221,C130,395,267,1295,486
2055,1024,768,US2,578,277,787,339
2056,2100,1395,F15,118,186,671,439
2057,2100,1395,F4,226,465,677,641
2058,2100,1395,F117,821,694,1334,855
2059,2100,1395,F22,1442,797,1976,1001
2060,3600,2700,EF2000,1168,1056,1466,1172
2061,1800,1262,YF23,101,331,1696,626
2062,2464,1632,F15,564,753,1947,1357
2063,800,536,F14,31,239,328,318
2064,800,536,F14,120,304,591,457
2065,800,536,F14,337,193,661,287
2066,1920,1080,A10,658,512,1220,694
2067,4320,3240,Su34,1638,1567,2162,1797
2068,1200,801,F35,697,177,735,200
2069,1280,960,F14,529,462,879,557
2070,1024,1536,JAS39,136,487,967,1003
2071,895,597,Mig31,267,164,384,222
2072,2000,1328,Mirage2000,1612,882,1814,1204
2073,2000,1328,Mirage2000,1261,511,1463,831
2074,2000,1328,Mirage2000,942,760,1139,1073
2075,2000,1328,Mirage2000,231,800,433,1117
2076,2000,1328,Mirage2000,656,418,855,735
2077,2000,1328,Mirage2000,1011,130,1214,454
2078,1200,800,Mig31,473,228,688,304
2079,1536,1229,F35,869,456,1073,1004
2080,900,1200,RQ4,439,589,492,646
2081,1600,1074,C5,405,347,1350,709
2082,750,490,Vulcan,422,309,480,352
2083,564,443,RQ4,40,99,468,356
2084,1000,541,RQ4,403,45,870,231
2085,1280,853,US2,49,46,1204,817
2086,680,453,F15,16,122,641,336
2087,2048,1366,F16,700,359,1020,499
2088,1000,714,E2,612,269,712,293
2089,2048,1366,F22,158,942,844,1198
2090,2048,1366,F22,1305,876,1964,1114
2091,2048,1366,F35,1527,711,2048,878
2092,2048,1366,F35,788,745,1366,923
2093,2048,1366,F35,1,786,475,976
2094,2048,1366,F35,331,665,641,786
2095,2048,1366,F35,915,640,1216,760
2096,2048,1366,F35,1466,615,1766,730
2097,2048,1366,F18,1919,530,2048,625
2098,2048,1366,F18,1390,541,1785,652
2099,2048,1366,F18,958,556,1353,673
2100,2048,1366,F18,466,572,869,692
2101,2048,1366,F18,1,591,363,713
2102,2048,1366,C130,1,317,125,396
2103,2048,1366,C130,654,308,979,425
2104,2048,1366,C130,897,309,1272,437
2105,728,455,SR71,25,61,713,329
2106,1920,1280,B52,1091,398,1522,849
2107,640,452,US2,99,97,563,270
2108,900,900,C130,1,26,900,889
2109,2100,1228,F18,553,380,1672,803
2110,500,500,B2,97,152,145,266
2111,500,500,B2,108,315,157,428
2112,500,500,B2,388,150,434,266
2113,2000,1335,MQ9,767,637,1274,740
2114,1000,563,V22,502,248,704,337
2115,4247,1742,Tornado,34,675,1397,1381
2116,4247,1742,Tornado,1430,480,2801,1013
2117,4247,1742,Tornado,2647,518,4028,1061
2118,3890,1974,B1,319,587,1777,1231
2119,3890,1974,B1,2184,554,3556,1191
2120,3449,2299,Tu160,388,1,3449,1061
2121,755,423,F15,207,132,559,234
2122,2564,3854,RQ4,1222,1875,1355,1985
2123,1200,800,F18,63,161,466,457
2124,1280,852,RQ4,8,215,1205,393
2125,1280,853,V22,277,231,1280,559
2126,3960,2646,JAS39,1073,961,2681,1527
2127,3960,2646,JAS39,721,1145,2307,1689
2128,1000,667,B52,786,307,854,346
2129,1000,665,F15,11,1,1000,665
2130,1690,790,A400M,500,154,1305,451
2131,1772,1181,Tornado,21,620,794,893
2132,1772,1181,Tornado,936,494,1721,783
2133,1207,699,SR71,122,101,937,421
2134,1000,750,U2,228,36,626,520
2135,1280,1021,F16,154,141,889,925
2136,1024,681,F16,725,242,1009,501
2137,2048,1067,V22,680,170,2048,633
2138,1280,720,F15,29,210,1227,496
2139,1000,1500,B52,407,394,477,414
2140,1000,1500,B52,405,177,490,222
2141,1000,1500,F15,558,174,591,192
2142,1000,1500,F15,607,170,640,187
2143,1280,960,Su34,236,1,1280,556
2144,1000,666,Su34,1,1,949,662
2145,4613,3121,E2,283,60,4613,2508
2146,1200,801,F35,1,550,245,652
2147,1200,801,F35,311,544,602,645
2148,1200,801,F35,660,537,907,638
2149,1200,801,F35,955,530,1200,632
2150,7360,4912,F22,3403,1425,5126,1925
2151,7360,4912,F22,148,4617,734,4839
2152,7360,4912,F22,576,4585,1109,4798
2153,1280,853,US2,118,198,1239,531
2154,6016,4016,F16,4326,1973,6016,3327
2155,1024,654,F16,11,253,195,344
2156,1024,654,F16,856,276,1024,368
2157,1024,654,F22,185,242,493,359
2158,1024,654,F22,587,272,831,366
2159,1024,654,B52,147,190,913,349
2160,4008,2772,F117,3007,56,3140,168
2161,4008,2772,F117,1720,815,1863,935
2162,4008,2772,F117,1747,627,1891,749
2163,4008,2772,F117,1778,451,1924,573
2164,4008,2772,F117,1586,391,1734,515
2165,4008,2772,F117,1400,347,1553,473
2166,4008,2772,F117,222,1599,370,1720
2167,4008,2772,F117,241,1433,394,1555
2168,4008,2772,F117,1,1386,151,1511
2169,3000,1854,F117,220,656,2549,1258
2170,1200,800,Mig31,193,235,838,577
2171,1800,1200,E2,164,458,969,673
2172,1800,1200,F18,203,799,861,1055
2173,1800,1200,F18,802,680,1354,1037
2174,1800,1200,F18,1267,511,1639,733
2175,1600,1065,A10,1010,677,1467,812
2176,1600,1065,A10,941,558,1303,659
2177,1600,1065,A10,540,540,872,628
2178,1600,1065,A10,138,471,454,546
2179,4096,2731,B2,95,1221,3922,1654
2180,2907,2227,B52,52,1014,552,1316
2181,2907,2227,B52,300,1056,890,1390
2182,2907,2227,B52,711,1142,1424,1559
2183,2907,2227,B52,918,831,1440,1126
2184,2907,2227,B52,1528,907,2174,1302
2185,2907,2227,B52,1918,940,2651,1379
2186,2907,2227,B52,1685,489,2246,801
2187,2907,2227,B52,2187,429,2833,793
2188,1816,1169,MQ9,161,671,1802,1117
2189,1816,1169,MQ9,1,643,1158,923
2190,1816,1169,MQ9,1,626,851,832
2191,1816,1169,MQ9,1,621,634,784
2192,1816,1169,MQ9,1144,608,1816,812
2193,1816,1169,MQ9,794,602,1372,760
2194,1816,1169,MQ9,684,597,1183,729
2195,1500,1000,Su34,48,328,1469,786
2196,2048,1364,Tornado,898,453,1289,614
2197,1500,1000,C130,621,320,868,405
2198,4096,2617,V22,1710,929,2167,1089
2199,1200,832,Su34,28,90,1176,776
2200,1477,924,Vulcan,11,123,1155,519
2201,4096,2731,A10,969,19,3293,2390
2202,1400,971,F18,155,1,1280,556
2203,1400,971,F18,252,484,726,787
2204,1400,971,F18,784,687,1046,867
2205,1400,971,F18,1133,552,1336,681
2206,1024,707,Be200,158,244,866,450
2207,1900,1154,C130,46,121,904,395
2208,1900,1154,C130,1325,207,1811,355
2209,600,399,B1,97,183,419,252
2210,600,399,B1,179,230,499,313
2211,600,399,B52,140,240,599,376
2212,1612,1209,Su34,568,489,1238,733
2213,4096,2725,C130,1048,1167,1475,1317
2214,1669,852,RQ4,948,92,1079,424
2215,1669,852,U2,564,500,734,764
2216,960,625,EF2000,320,219,536,290
2217,1200,800,F16,334,113,1145,757
2218,1059,848,V22,506,172,705,247
2219,900,546,F15,516,104,634,348
2220,1536,864,EF2000,995,345,1221,507
2221,1200,793,F16,118,96,1055,650
2222,1440,1800,F16,546,541,947,814
2223,1200,812,B1,1,178,1200,544
2224,900,600,V22,220,309,388,362
2225,1920,762,YF23,174,258,1801,608
2226,1920,1281,Rafale,1035,737,1234,868
2227,1920,1281,Rafale,1078,447,1247,690
2228,1366,911,JAS39,652,351,839,615
2229,1200,600,C17,59,101,696,344
2230,950,598,J20,248,190,835,414
2231,1280,920,F14,27,608,615,808
2232,1280,920,Tu95,153,234,1245,550
2233,1920,1080,F16,38,235,1049,604
2234,604,339,F18,40,207,133,307
2235,604,339,SR71,397,60,517,217
2236,1024,716,JAS39,58,168,979,461
2237,876,1227,Vulcan,509,234,647,264
2238,1200,800,A400M,148,418,1168,690
2239,885,1328,JAS39,361,786,847,1008
2240,1000,667,Tu160,85,50,906,596
2241,2048,1364,F16,483,327,1577,1277
2242,600,450,YF23,9,45,588,378
2243,1280,855,F35,61,312,824,691
2244,5184,3456,Tornado,2975,996,3747,3258
2245,3872,2592,Su34,1855,998,2613,1546
2246,1035,1600,F15,41,989,976,1353
2247,1035,1600,F15,175,774,942,1055
2248,1035,1600,F15,288,656,938,898
2249,1035,1600,F15,354,551,926,759
2250,1035,1600,F16,526,496,907,645
2251,1035,1600,F16,514,441,892,570
2252,1035,1600,F16,570,392,873,509
2253,1035,1600,F16,597,355,885,457
2254,1035,1600,F16,619,323,888,418
2255,3366,1930,F4,561,1,3107,1930
2256,3366,1930,F4,196,1,1708,1296
2257,3366,1930,F4,140,1,1326,641
2258,3366,1930,F4,1,1,948,548
2259,1000,667,F15,414,191,966,573
2260,1000,667,F15,89,284,113,304
2261,1000,667,F15,146,630,161,641
2262,1000,667,F15,60,613,77,626
2263,1000,667,F15,5,602,22,612
2264,1000,667,F15,16,604,32,615
2265,1000,1498,F16,395,116,633,244
2266,2560,1440,B1,304,121,1806,1319
2267,2560,1440,Mirage2000,1876,222,2114,474
2268,3000,2449,F14,841,955,2491,1493
2269,1800,1200,A10,32,60,1800,766
2270,2701,1092,C130,124,328,1063,616
2271,1600,900,F16,1322,290,1567,365
2272,1600,900,C130,1356,12,1528,82
2273,1200,675,F35,245,325,575,433
2274,512,246,Be200,2,35,488,193
2275,1199,899,Mirage2000,98,24,1056,866
2276,1200,800,AG600,315,177,959,383
2277,1366,911,F16,634,382,769,584
2278,1000,667,F22,86,34,503,619
2279,510,680,C17,181,247,297,370
2280,4096,2725,F35,2317,1445,3817,2018
2281,4096,2725,F35,374,1163,3109,2229
2282,1536,864,F15,434,404,974,642
2283,1536,864,F15,811,522,986,598
2284,800,404,MQ9,11,133,800,355
2285,6331,3561,C17,1823,134,2480,538
2286,1000,656,V22,307,226,359,249
2287,1000,656,V22,632,193,682,215
2288,2000,1334,AG600,216,398,1955,1077
2289,4096,2048,F18,793,539,867,588
2290,4096,2048,F18,346,1102,484,1148
2291,4096,2048,F18,2735,723,3175,859
2292,1024,768,V22,303,242,507,354
2293,1045,829,Mirage2000,281,1,950,341
2294,1919,1067,AG600,110,397,1752,794
2295,960,1200,Rafale,340,303,399,323
2296,764,1024,F14,121,393,628,732
2297,1200,744,US2,90,146,751,350
2298,2000,1312,F14,185,379,688,594
2299,1200,800,F16,279,294,428,477
2300,7080,2575,A10,1140,1075,2212,1390
2301,7080,2575,A10,6321,271,6759,383
2302,1136,852,F35,164,435,418,602
2303,1136,852,F35,480,427,667,602
2304,1136,852,F35,724,444,936,622
2305,1200,800,V22,1,1,1200,631
2306,1200,802,F4,109,290,1092,768
2307,1200,802,F4,51,29,1061,465
2308,780,519,B1,76,202,661,342
2309,1816,1949,Tu160,66,1410,1190,1744
2310,950,679,F35,57,218,885,420
2311,2000,1333,B2,750,574,1254,836
2312,1772,1181,F22,539,98,1311,1079
2313,900,535,Su34,273,163,819,356
2314,1020,628,B52,101,357,180,428
2315,1020,628,B52,276,347,357,417
2316,1020,628,B52,640,324,720,394
2317,1020,628,B52,815,313,895,384
2318,2048,1310,F16,767,332,815,391
2319,2048,1310,F16,736,283,785,346
2320,2048,1310,F16,697,231,748,298
2321,2048,1310,F16,682,294,732,356
2322,2048,1310,F16,641,253,692,319
2323,2048,1310,F16,582,274,633,338
2324,1536,2048,C17,369,694,676,926
2325,1000,667,V22,604,194,1000,415
2326,1920,1019,B2,1022,709,1920,931
2327,1000,664,F22,183,209,575,453
2328,1200,675,F35,233,152,999,580
2329,2566,1800,AV8B,235,668,1191,1029
2330,1000,666,F18,329,406,484,517
2331,2048,1366,F16,1202,95,1864,694
2332,2048,1366,F16,963,515,1458,953
2333,2048,1366,F16,283,444,1179,1019
2334,2048,1366,F16,95,749,846,1183
2335,600,400,Tu160,135,143,535,225
2336,1080,720,AG600,207,275,663,390
2337,1638,2048,F16,743,305,955,507
2338,1638,2048,F16,758,305,1030,735
2339,1638,2048,F16,469,314,1050,1144
2340,1607,1080,EF2000,118,357,383,434
2341,1607,1080,EF2000,70,287,894,546
2342,1024,744,F18,369,42,817,329
2343,1024,744,F18,507,233,944,499
2344,1024,744,F18,322,399,783,664
2345,1024,744,F18,185,236,649,522
2346,1000,667,F15,436,299,511,319
2347,4928,3280,A10,1,1,4928,3161
2348,1600,1596,F16,488,524,592,664
2349,1600,1596,Rafale,509,713,630,856
2350,1600,1596,F16,592,871,698,1013
2351,1600,1596,F16,963,787,1067,928
2352,1600,1596,Rafale,740,852,862,1000
2353,1280,880,C17,691,342,974,440
2354,1200,800,A400M,33,540,239,630
2355,1200,800,A400M,239,124,475,236
2356,1200,800,A400M,719,604,925,684
2357,1200,800,A400M,899,275,1133,384
2358,742,497,F4,158,13,693,178
2359,742,497,F4,32,311,722,497
2360,3694,2955,B1,1528,702,1834,929
2361,1000,667,B1,210,126,252,167
2362,1000,667,B1,706,196,763,213
2363,1000,667,B1,631,172,689,192
2364,1000,667,B1,533,141,592,161
2365,2840,1860,A10,1,1,2840,1578
2366,1348,1015,XB70,819,380,989,626
2367,1200,800,J20,107,105,926,660
2368,1280,720,F4,216,360,945,653
2369,3156,1804,F22,1222,1181,1869,1401
2370,3156,1804,F35,207,826,800,1008
2371,3156,1804,F16,2379,715,2926,954
2372,3156,1804,A10,1035,851,2134,1084
2373,1600,1200,A400M,568,663,1147,872
2374,2100,1400,US2,606,550,1408,768
2375,871,1024,V22,300,803,487,876
2376,1280,853,B2,607,375,1176,458
2377,1280,853,F15,410,244,1049,382
2378,1280,853,F35,27,432,317,497
2379,1200,674,US2,614,297,789,409
2380,2048,1274,EF2000,1,1,2048,1274
2381,2375,1375,F16,284,560,1100,1028
2382,2375,1375,F16,792,416,2050,965
2383,879,1227,JAS39,140,95,699,1083
2384,1024,683,Mig31,183,128,885,440
2385,1024,683,Mig31,140,317,242,362
2386,1116,819,Vulcan,135,90,273,151
2387,1116,819,Vulcan,105,610,895,809
2388,1190,1530,Rafale,81,211,1044,1399
2389,1065,1543,B1,159,721,901,1222
2390,1920,1440,SR71,460,497,1920,945
2391,1200,817,US2,543,361,808,428
2392,1280,720,Su34,369,191,1243,531
2393,800,539,F117,334,142,598,234
2394,1000,666,C17,1,1,1000,543
2395,1280,853,Mirage2000,1,1,1280,853
2396,1198,370,US2,73,65,1155,331
2397,1000,521,B2,168,274,540,365
2398,1254,699,SR71,15,15,1236,432
2399,1600,1066,EF2000,379,152,1191,554
2400,1600,1066,F15,120,119,989,378
2401,1600,1066,F35,1,279,1521,1010
2402,1280,781,F15,25,34,1280,681
2403,1983,1322,V22,222,233,725,533
2404,1583,890,V22,1,377,585,605
2405,1583,890,C130,240,103,1556,609
2406,1200,800,US2,205,221,629,343
2407,4096,2730,F16,154,1,3930,2730
2408,1440,960,JAS39,107,142,971,798
2409,800,600,F16,513,96,700,166
2410,1920,869,AG600,113,224,1761,595
2411,1060,706,JAS39,58,196,968,425
2412,1280,914,F14,728,445,1243,583
2413,1280,914,F14,26,378,856,584
2414,1024,991,F35,26,440,254,692
2415,1619,1080,Rafale,1,87,1619,1080
2416,4096,2736,F16,1379,1,4096,2736
2417,1200,800,AG600,181,267,1076,528
2418,1200,792,B2,233,333,722,492
2419,960,540,F18,54,233,204,290
2420,960,540,E2,186,199,881,358
2421,1200,800,F15,92,138,1053,730
2422,2048,1182,Vulcan,82,410,1883,874
2423,1024,683,Mig31,30,187,995,433
2424,3264,1840,Vulcan,1640,664,1991,871
2425,1280,740,F15,46,351,974,697
2426,1000,667,Su57,224,217,668,455
2427,1280,853,Tu95,468,124,565,219
2428,1280,853,Tu95,571,218,665,312
2429,1280,853,Tu95,620,79,716,174
2430,918,1200,F18,47,358,779,563
2431,1920,1080,MQ9,96,217,1717,830
2432,2000,1390,B2,490,664,1559,747
2433,2000,1390,F22,1648,599,1929,689
2434,2000,1390,F22,155,639,435,732
2435,1200,800,F4,445,296,1200,463
2436,1080,1350,B2,51,138,1019,1295
2437,1080,1350,F15,297,101,989,368
2438,5088,2854,Be200,134,654,4798,2185
2439,1200,853,A400M,113,463,240,574
2440,1200,853,A400M,77,283,276,382
2441,1200,853,A400M,162,61,200,184
2442,1200,853,A400M,381,471,547,573
2443,1200,853,A400M,401,257,522,385
2444,1200,853,A400M,393,68,538,184
2445,1200,853,A400M,650,463,841,557
2446,1200,853,A400M,660,273,819,353
2447,1200,853,A400M,630,77,834,146
2448,1200,853,A400M,913,458,1124,536
2449,1200,853,A400M,933,269,1082,383
2450,1200,853,A400M,942,70,1068,181
2451,2048,1366,US2,1023,308,1157,352
2452,2048,1366,US2,1183,334,1316,379
2453,564,551,SR71,135,317,231,359
2454,564,551,SR71,347,274,465,322
2455,5247,3498,F22,842,1850,3749,2720
2456,5247,3498,F22,3339,629,3644,812
2457,3000,2014,F15,2267,204,2810,333
2458,3000,2014,Tu95,181,270,2110,766
2459,3000,2014,F14,979,1580,2145,1986
2460,2250,1500,Su34,16,368,2246,997
2461,1772,1181,Tornado,26,537,1216,1020
2462,1772,1181,Tornado,438,303,1726,828
2463,1280,853,Su57,1,1,1280,504
2464,1280,853,Su57,683,386,951,839
2465,2481,1654,F18,1,57,814,409
2466,2481,1654,F18,1,434,398,798
2467,2481,1654,E2,1,815,310,1130
2468,2481,1654,F18,1,1160,185,1273
2469,2481,1654,V22,627,359,1788,930
2470,1602,1068,F15,533,94,1236,359
2471,1920,1029,Mirage2000,111,104,1818,891
2472,1280,720,AG600,546,227,1280,480
2473,1280,720,US2,1,1,658,415
2474,564,423,XB70,75,173,516,284
2475,900,1351,A10,23,236,881,1178
2476,1200,800,US2,59,209,825,711
2477,5163,3177,A10,3116,673,5140,1719
2478,1280,854,Rafale,202,503,968,766
2479,1280,854,F16,51,227,658,407
2480,1280,854,F16,627,234,1222,406
2481,4096,2731,B1,2454,1360,2810,1845
2482,1028,717,YF23,40,522,364,629
2483,1028,717,YF23,589,555,928,671
2484,1028,717,YF23,349,126,928,288
2485,640,640,F15,115,23,451,629
2486,1280,853,A400M,303,440,623,567
2487,1200,720,J20,624,381,883,610
2488,1200,720,J20,594,173,898,374
2489,1280,852,C17,739,289,1124,405
2490,2100,1400,US2,1,1,2100,1110
2491,533,638,A400M,31,169,105,213
2492,2048,1361,Tu160,814,929,1334,1084
2493,2048,1361,Tu160,572,682,1132,855
2494,1829,2560,A10,939,167,1052,202
2495,1280,796,V22,474,316,1254,564
2496,1280,796,V22,18,424,689,673
2497,675,1200,V22,1,1,675,821
2498,1000,667,C17,356,197,890,327
2499,1000,612,C130,221,196,787,592
2500,1200,800,C17,360,261,778,571
2501,620,372,MQ9,218,164,604,295
2502,1324,993,E2,1,252,1317,474
2503,1280,853,RQ4,104,155,1280,457
2504,1680,1050,F22,772,140,1275,551
2505,1925,2407,AV8B,537,295,1419,673
2506,1280,854,F35,134,225,1123,448
2507,1280,854,B2,236,428,1208,560
2508,3992,2572,F35,96,1090,1486,1766
2509,2000,1333,J20,199,179,1690,1200
2510,4928,2772,Vulcan,1683,73,3197,467
2511,1200,800,E2,1,82,1200,800
2512,1442,722,V22,375,33,1406,620
2513,2200,1080,AG600,167,414,2095,914
2514,848,480,Vulcan,349,184,488,298
2515,1536,1140,F35,322,389,752,503
2516,1100,825,SR71,263,282,648,666
2517,2021,2400,B1,1080,640,1211,750
2518,2021,2400,B1,1159,209,1295,342
2519,3931,2616,V22,1407,1093,1818,1260
2520,1920,1080,A400M,924,297,1644,495
2521,1920,1080,A400M,1,180,1027,1028
2522,5671,3885,XB70,3092,1169,5587,2073
2523,2814,1958,AV8B,16,1250,2778,1866
2524,1024,683,F117,467,319,533,385
2525,1024,683,F35,796,100,855,161
2526,512,400,SR71,245,1,489,256
2527,1300,790,F18,1,197,1300,731
2528,1184,789,Rafale,580,360,1131,514
2529,3456,2304,JAS39,1691,1063,2021,1207
2530,1000,667,B1,122,281,370,330
2531,1000,667,F16,535,349,618,377
2532,1000,667,F16,666,381,748,410
2533,1000,667,F16,782,409,863,439
2534,900,1200,V22,1,60,755,823
2535,900,1200,V22,93,420,900,736
2536,1300,864,F35,19,339,1300,753
2537,1300,864,F35,516,228,700,327
2538,498,550,JAS39,1,79,498,503
2539,2200,1080,J20,1,148,2200,977
2540,800,600,YF23,145,54,472,483
2541,1199,800,C130,469,332,686,418
2542,4096,2731,V22,94,917,4070,2154
2543,1280,704,F22,23,157,263,282
2544,1280,704,F22,264,186,537,348
2545,1280,704,F22,589,230,917,449
2546,1280,704,F22,965,195,1245,366
2547,2400,1590,SR71,799,647,1400,873
2548,2400,1590,SR71,1,652,248,863
2549,3765,2510,MQ9,2136,1590,3262,1865
2550,4095,2730,Tu160,434,422,3853,1932
2551,1200,754,F35,27,325,1077,597
2552,806,1200,V22,322,796,344,811
2553,4096,2726,Mirage2000,958,915,3993,2429
2554,4096,2726,Mirage2000,1619,785,2082,952
2555,4096,2726,Mirage2000,894,318,2080,697
2556,3000,1972,F15,1,415,207,487
2557,3000,1972,F15,96,406,431,507
2558,3000,1972,F15,1,564,156,655
2559,3000,1972,F15,1,835,288,944
2560,3000,1972,F15,1,1363,584,1527
2561,3000,1972,F15,509,446,879,560
2562,3000,1972,F15,219,585,646,717
2563,3000,1972,F15,1011,497,1408,617
2564,3000,1972,F15,764,655,1242,796
2565,3000,1972,F15,410,890,986,1073
2566,3000,1972,F15,779,1540,1733,1839
2567,3000,1972,F15,1199,1030,1878,1241
2568,3000,1972,F15,1423,731,1949,897
2569,3000,1972,F15,1580,548,2015,678
2570,3000,1972,F15,2248,612,2728,755
2571,3000,1972,F15,2264,836,2865,1022
2572,3000,1972,F15,2224,1206,3000,1451
2573,640,426,F14,1,1,639,385
2574,5760,3840,AV8B,344,1585,2193,2705
2575,5760,3840,F35,1914,1155,5510,2840
2576,1200,799,F35,206,289,1051,482
2577,1200,799,F18,256,131,808,501
2578,1200,675,F4,317,496,458,548
2579,1200,675,F4,366,497,536,550
2580,1200,675,US2,536,444,905,563
2581,1280,853,J20,195,181,1049,684
2582,1200,674,US2,458,254,635,429
2583,1227,1227,Vulcan,598,629,743,741
2584,2100,1400,US2,647,707,1373,920
